indice,voltaje,label
492,0.0,flexion
493,0.0,flexion
494,0.0,flexion
495,0.0,flexion
496,0.0,flexion
497,0.0,flexion
498,0.0,flexion
499,0.0,flexion
500,0.0,flexion
501,0.0,flexion
502,0.0,flexion
503,0.0,flexion
504,0.0,flexion
505,0.0,flexion
506,0.0,flexion
507,0.0,flexion
508,0.0,flexion
509,0.0,flexion
510,0.0,flexion
511,0.0,flexion
512,0.0,flexion
513,0.0,flexion
514,0.0,flexion
515,0.0,flexion
516,0.0,flexion
517,0.0,flexion
518,0.0,flexion
519,0.0,flexion
520,0.0,flexion
521,0.0,flexion
522,0.0,flexion
523,0.0,flexion
524,0.0,flexion
525,0.0,flexion
526,0.0,flexion
527,0.0,flexion
528,0.0,flexion
529,0.0,flexion
530,0.0,flexion
531,0.0,flexion
532,0.0,flexion
533,0.0,flexion
534,0.0,flexion
535,0.0,flexion
536,0.0,flexion
537,0.0,flexion
538,0.0,flexion
539,0.0,flexion
540,0.0,flexion
541,0.0,flexion
542,0.0,flexion
543,0.0,flexion
544,0.0,flexion
545,0.0,flexion
546,0.0,flexion
547,0.0,flexion
548,0.0,flexion
549,0.0,flexion
550,0.0,flexion
551,0.0,flexion
552,0.0,flexion
553,0.0,flexion
554,0.0,flexion
555,0.0,flexion
556,0.0,flexion
557,0.0,flexion
558,0.0,flexion
559,0.0,flexion
560,0.0,flexion
561,0.0,flexion
562,0.0,flexion
563,0.0,flexion
564,0.0,flexion
565,0.0,flexion
566,0.0,flexion
567,0.0,flexion
568,0.0,flexion
569,0.0,flexion
570,0.0,flexion
571,0.0,flexion
572,0.0,flexion
573,0.0,flexion
574,0.0,flexion
575,0.0,flexion
576,0.0,flexion
577,0.0,flexion
578,0.0,flexion
579,0.0,flexion
580,0.0,flexion
581,0.0,flexion
582,0.0,flexion
583,0.0,flexion
584,0.0,flexion
585,0.0,flexion
586,0.0,flexion
587,0.0,flexion
588,0.0,flexion
589,0.0,flexion
590,0.0,flexion
591,0.0,flexion
592,0.0,flexion
593,0.0,flexion
594,0.0,flexion
595,0.0,flexion
596,0.0,flexion
597,0.0,flexion
598,0.0,flexion
599,0.0,flexion
600,0.0,flexion
601,0.0,flexion
602,0.0,flexion
603,0.0,flexion
604,0.0,flexion
605,0.0,flexion
606,0.0,flexion
607,0.0,flexion
608,0.0,flexion
609,0.0,flexion
610,0.0,flexion
611,0.0,flexion
612,0.0,flexion
613,0.0,flexion
614,0.0,flexion
615,0.0,flexion
616,0.0,flexion
617,0.0,flexion
618,0.0,flexion
619,0.0,flexion
620,0.0,flexion
621,0.0,flexion
622,0.0,flexion
623,0.0,flexion
624,0.0,flexion
625,0.0,flexion
626,0.0,flexion
627,0.0,flexion
628,0.0,flexion
629,0.0,flexion
630,0.0,flexion
631,0.0,flexion
632,0.0,flexion
633,0.0,flexion
634,0.0,flexion
635,0.0,flexion
636,0.0,flexion
637,0.0,flexion
638,0.0,flexion
639,0.0,flexion
640,0.0,flexion
641,0.0,flexion
642,0.0,flexion
643,0.0,flexion
644,0.0,flexion
645,0.0,flexion
646,0.0,flexion
647,0.0,flexion
648,0.0,flexion
649,0.0,flexion
650,0.0,flexion
651,0.0,flexion
652,0.0,flexion
653,0.0,flexion
654,0.0,flexion
655,0.0,flexion
656,0.0,flexion
657,0.0,flexion
658,0.0,flexion
659,0.0,flexion
660,0.0,flexion
661,0.0,flexion
662,0.0,flexion
663,0.0,flexion
664,0.0,flexion
665,0.0,flexion
666,0.0,flexion
667,0.0,flexion
668,0.0,flexion
669,0.0,flexion
670,0.0,flexion
671,0.0,flexion
672,0.0,flexion
673,0.0,flexion
674,0.0,flexion
675,0.0,flexion
676,0.0,flexion
677,0.0,flexion
678,0.0,flexion
679,0.0,flexion
680,0.0,flexion
681,0.0,flexion
682,0.0,flexion
683,0.0,flexion
684,0.0,flexion
685,0.0,flexion
686,0.0,flexion
687,0.0,flexion
688,0.0,flexion
689,0.0,flexion
690,0.0,flexion
691,0.0,flexion
692,0.0,flexion
693,0.0,flexion
694,0.0,flexion
695,0.0,flexion
696,0.0,flexion
697,0.0,flexion
698,0.0,flexion
699,0.0,flexion
700,0.0,flexion
701,0.0,flexion
702,0.0,flexion
703,0.0,flexion
704,0.0,flexion
705,0.0,flexion
706,0.0,flexion
707,0.0,flexion
708,0.0,flexion
709,0.0,flexion
710,0.0,flexion
711,0.0,flexion
712,0.0,flexion
713,0.0,flexion
714,0.0,flexion
715,0.0,flexion
716,0.0,flexion
717,0.0,flexion
718,0.0,flexion
719,0.0,flexion
720,0.0,flexion
721,0.0,flexion
722,0.0,flexion
723,0.0,flexion
724,0.0,flexion
725,0.0,flexion
726,0.0,flexion
727,0.0,flexion
728,0.0,flexion
729,0.0,flexion
730,0.0,flexion
731,0.0,flexion
732,0.0,flexion
733,0.0,flexion
734,0.0,flexion
735,0.0,flexion
736,0.0,flexion
737,0.0,flexion
738,0.0,flexion
739,0.0,flexion
740,0.0,flexion
741,0.0,flexion
742,0.0,flexion
743,0.0,flexion
744,0.0,flexion
745,0.0,flexion
746,0.0,flexion
747,0.0,flexion
748,0.0,flexion
749,0.0,flexion
750,0.0,flexion
751,0.0,flexion
752,0.0,flexion
753,0.0,flexion
754,0.0,flexion
755,0.0,flexion
756,0.0,flexion
757,0.0,flexion
758,0.0,flexion
759,0.0,flexion
760,0.0,flexion
761,0.0,flexion
762,0.0,flexion
763,0.0,flexion
764,0.0,flexion
765,0.0,flexion
766,0.0,flexion
767,0.0,flexion
768,0.0,flexion
769,0.0,flexion
770,0.0,flexion
771,0.0,flexion
772,0.0,flexion
773,0.0,flexion
774,0.0,flexion
775,0.0,flexion
776,0.0,flexion
777,0.0,flexion
778,0.0,flexion
779,0.0,flexion
780,0.0,flexion
781,0.0,flexion
782,0.0,flexion
783,0.0,flexion
784,0.0,flexion
785,0.0,flexion
786,0.0,flexion
787,0.0,flexion
788,0.0,flexion
789,0.0,flexion
790,0.0,flexion
791,0.0,flexion
792,0.0,flexion
793,0.0,flexion
794,0.0,flexion
795,0.0,flexion
796,0.0,flexion
797,0.0,flexion
798,0.0,flexion
799,0.0,flexion
800,0.0,flexion
801,0.0,flexion
802,0.0,flexion
803,0.0,flexion
804,0.0,flexion
805,0.0,flexion
806,0.0,flexion
807,0.0,flexion
808,0.0,flexion
809,0.0,flexion
810,0.0,flexion
811,0.0,flexion
812,0.0,flexion
813,0.0,flexion
814,0.0,flexion
815,0.0,flexion
816,0.0,flexion
817,0.0,flexion
818,0.0,flexion
819,0.0,flexion
820,0.0,flexion
821,0.0,flexion
822,0.0,flexion
823,0.0,flexion
824,0.0,flexion
825,0.0,flexion
826,0.0,flexion
827,0.0,flexion
828,0.0,flexion
829,0.0,flexion
830,0.0,flexion
831,0.0,flexion
832,0.0,flexion
833,0.0,flexion
834,0.0,flexion
835,0.0,flexion
836,0.0,flexion
837,0.0,flexion
838,0.0,flexion
839,0.0,flexion
840,0.0,flexion
841,0.0,flexion
842,0.0,flexion
843,0.0,flexion
844,0.0,flexion
845,0.0,flexion
846,0.0,flexion
847,0.0,flexion
848,0.0,flexion
849,0.0,flexion
850,0.0,flexion
851,0.0,flexion
852,0.0,flexion
853,0.0,flexion
854,0.0,flexion
855,0.0,flexion
856,0.0,flexion
857,0.0,flexion
858,0.0,flexion
859,0.0,flexion
860,0.0,flexion
861,0.0,flexion
862,0.0,flexion
863,0.0,flexion
864,0.0,flexion
865,0.0,flexion
866,0.0,flexion
867,0.0,flexion
868,0.0,flexion
869,0.0,flexion
870,0.0,flexion
871,0.0,flexion
872,0.0,flexion
873,0.0,flexion
874,0.0,flexion
875,0.0,flexion
876,0.0,flexion
877,0.0,flexion
878,0.0,flexion
879,0.0,flexion
880,0.0,flexion
881,0.0,flexion
882,0.0,flexion
883,0.0,flexion
884,0.0,flexion
885,0.0,flexion
886,0.0,flexion
887,0.0,flexion
888,0.0,flexion
889,0.0,flexion
890,0.0,flexion
891,0.0,flexion
892,0.0,flexion
893,0.0,flexion
894,0.0,flexion
895,0.0,flexion
896,0.0,flexion
897,0.0,flexion
898,0.0,flexion
899,0.0,flexion
900,0.0,flexion
901,0.0,flexion
902,0.0,flexion
903,0.0,flexion
904,0.0,flexion
905,0.0,flexion
906,0.0,flexion
907,0.0,flexion
908,0.0,flexion
909,0.0,flexion
910,0.0,flexion
911,0.0,flexion
912,0.0,flexion
913,0.0,flexion
914,0.0,flexion
915,0.0,flexion
916,0.0,flexion
917,0.0,flexion
918,0.0,flexion
919,0.0,flexion
920,0.0,flexion
921,0.0,flexion
922,0.0,flexion
923,0.0,flexion
924,0.0,flexion
925,0.0,flexion
926,0.0,flexion
927,0.0,flexion
928,0.0,flexion
929,0.0,flexion
930,0.0,flexion
931,0.0,flexion
932,0.0,flexion
933,0.0,flexion
934,0.0,flexion
935,0.0,flexion
936,0.0,flexion
937,0.0,flexion
938,0.0,flexion
939,0.0,flexion
940,0.0,flexion
941,0.0,flexion
942,0.0,flexion
943,0.0,flexion
944,0.0,flexion
945,0.0,flexion
946,0.0,flexion
947,0.0,flexion
948,0.0,flexion
949,0.0,flexion
950,0.0,flexion
951,0.0,flexion
952,0.0,flexion
953,0.0,flexion
954,0.0,flexion
955,0.0,flexion
956,0.0,flexion
957,0.0,flexion
958,0.0,flexion
959,0.0,flexion
960,0.0,flexion
961,0.0,flexion
962,0.0,flexion
963,0.0,flexion
964,0.0,flexion
965,0.0,flexion
966,0.0,flexion
967,0.0,flexion
968,0.0,flexion
969,0.0,flexion
970,0.0,flexion
971,0.0,flexion
972,0.0,flexion
973,0.0,flexion
974,0.0,flexion
975,0.0,flexion
976,0.0,flexion
977,0.0,flexion
978,0.0,flexion
979,0.0,flexion
980,0.0,flexion
981,0.0,flexion
982,0.0,flexion
983,0.0,flexion
984,0.0,flexion
985,0.0,flexion
986,0.0,flexion
987,0.0,flexion
988,0.0,flexion
989,0.0,flexion
990,0.0,flexion
991,0.0,flexion
992,0.0,flexion
993,0.0,flexion
994,0.0,flexion
995,0.0,flexion
996,0.0,flexion
997,0.0,flexion
998,0.0,flexion
999,0.0,flexion
1000,0.0,flexion
1001,0.0,flexion
1002,0.0,flexion
1003,0.0,flexion
1004,0.0,flexion
1005,0.0,flexion
1006,0.0,flexion
1007,0.0,flexion
1008,0.0,flexion
1009,0.0,flexion
1010,0.0,flexion
1011,0.0,flexion
1012,0.0,flexion
1013,0.0,flexion
1014,0.0,flexion
1015,0.0,flexion
1016,0.0,flexion
1017,0.0,flexion
1018,0.0,flexion
1019,0.0,flexion
1020,0.0,flexion
1021,0.0,flexion
1022,0.0,flexion
1023,0.0,flexion
1024,0.0,flexion
1025,0.0,flexion
1026,0.0,flexion
1027,0.0,flexion
1028,0.0,flexion
1029,0.0,flexion
1030,0.0,flexion
1031,0.0,flexion
1032,0.0,flexion
1033,0.0,flexion
1034,0.0,flexion
1035,0.0,flexion
1036,0.0,flexion
1037,0.0,flexion
1038,0.0,flexion
1039,0.0,flexion
