indice,voltaje
1006,1.4287912087912087
1007,1.4263736263736264
1008,1.423150183150183
1009,1.427179487179487
1010,1.4408791208791207
1011,1.435238095238095
1012,1.4424908424908425
1013,1.452161172161172
1014,1.4505494505494505
1015,1.4553846153846153
1016,1.4513553113553113
1017,1.4594139194139193
1018,1.464249084249084
1019,1.4594139194139193
1020,1.4529670329670328
1021,1.4465201465201465
1022,1.443296703296703
1023,1.4416849816849817
1024,1.427985347985348
1025,1.4489377289377288
1026,1.4424908424908425
1027,1.4497435897435897
1028,1.4545787545787545
1029,1.473113553113553
1030,1.4795604395604394
1031,1.4884249084249084
1032,1.5037362637362635
1033,1.5037362637362635
1034,1.5134065934065932
1035,1.5126007326007325
1036,1.5126007326007325
1037,1.5279120879120878
1038,1.531135531135531
1039,1.5359706959706958
1040,1.5238827838827838
1041,1.5440293040293038
1042,1.5561172161172159
1043,1.5561172161172159
1044,1.564175824175824
1045,1.568205128205128
1046,1.5867399267399267
1047,1.602051282051282
1048,1.5996336996336997
1049,1.6165567765567763
1050,1.6036630036630037
1051,1.601245421245421
1052,1.5988278388278387
1053,1.5923809523809522
1054,1.577069597069597
1055,1.5545054945054944
1056,1.5246886446886445
1057,1.5198534798534797
1058,1.5021245421245422
1059,1.4876190476190474
1060,1.46021978021978
1061,1.4344322344322344
1062,1.4142857142857144
1063,1.3933333333333333
1064,1.3675457875457875
1065,1.345787545787546
1066,1.3425641025641024
1067,1.3401465201465201
1068,1.3248351648351648
1069,1.3328937728937729
1070,1.3272527472527471
1071,1.3361172161172161
1072,1.340952380952381
1073,1.357069597069597
1074,1.365934065934066
1075,1.382051282051282
1076,1.3957509157509156
1077,1.4223443223443224
1078,1.4537728937728938
1079,1.469084249084249
1080,1.4972893772893772
1081,1.5335531135531135
1082,1.5440293040293038
1083,1.5545054945054944
1084,1.5706227106227106
1085,1.581904761904762
1086,1.5964102564102562
1087,1.5964102564102562
1088,1.5843223443223442
1089,1.5843223443223442
1090,1.5786813186813187
1091,1.5843223443223442
1092,1.5649816849816849
1093,1.5504761904761903
1094,1.5359706959706958
1095,1.5077655677655677
1096,1.4819780219780219
1097,1.4715018315018313
1098,1.4529670329670328
1099,1.4368498168498167
1100,1.4223443223443224
1101,1.427179487179487
1102,1.4126739926739926
1103,1.4102564102564104
1104,1.4005860805860806
1105,1.402197802197802
1106,1.4030036630036629
1107,1.415091575091575
1108,1.4102564102564104
1109,1.427985347985348
1110,1.4247619047619047
1111,1.444102564102564
1112,1.464249084249084
1113,1.4578021978021978
1114,1.4658608058608058
1115,1.46021978021978
1116,1.4586080586080585
1117,1.4537728937728938
1118,1.464249084249084
1119,1.4449084249084247
1120,1.4497435897435897
1121,1.436043956043956
1122,1.4344322344322344
1123,1.4344322344322344
1124,1.4070329670329669
1125,1.4102564102564104
1126,1.394139194139194
1127,1.3788278388278385
1128,1.378021978021978
1129,1.3627106227106225
1130,1.353846153846154
1131,1.3667399267399265
1132,1.357069597069597
1133,1.361098901098901
1134,1.382051282051282
1135,1.3756043956043955
1136,1.3917216117216116
1137,1.4078388278388276
1138,1.423150183150183
1139,1.439267399267399
1140,1.46021978021978
1141,1.46021978021978
1142,1.4884249084249084
1143,1.4972893772893772
1144,1.5005128205128204
1145,1.5013186813186812
1146,1.4940659340659341
1147,1.506959706959707
1148,1.4884249084249084
1149,1.4779487179487178
1150,1.4666666666666666
1151,1.4424908424908425
1152,1.4344322344322344
1153,1.435238095238095
1154,1.4207326007326007
1155,1.4255677655677654
1156,1.4013919413919413
1157,1.4118681318681316
1158,1.3876923076923076
1159,1.3828571428571428
1160,1.386080586080586
1161,1.382051282051282
1162,1.3876923076923076
1163,1.3747985347985345
1164,1.3949450549450548
1165,1.3917216117216116
1166,1.4102564102564104
1167,1.4070329670329669
1168,1.4247619047619047
1169,1.443296703296703
1170,1.4545787545787545
1171,1.4513553113553113
1172,1.4529670329670328
1173,1.4795604395604394
1174,1.5085714285714285
1175,1.506959706959707
1176,1.5142124542124542
1177,1.5319413919413918
1178,1.5319413919413918
1179,1.5295238095238095
1180,1.5214652014652015
1181,1.5198534798534797
1182,1.5335531135531135
1183,1.5295238095238095
1184,1.5021245421245422
1185,1.4876190476190474
1186,1.465054945054945
1187,1.4473260073260072
1188,1.4118681318681316
1189,1.4005860805860806
1190,1.3876923076923076
1191,1.386080586080586
1192,1.3667399267399265
1193,1.3522344322344322
1194,1.3425641025641024
1195,1.3328937728937729
1196,1.3256410256410256
1197,1.3240293040293039
1198,1.3175824175824176
1199,1.318388278388278
1200,1.3248351648351648
1201,1.3506227106227104
1202,1.3522344322344322
1203,1.3876923076923076
1204,1.3989743589743588
1205,1.4207326007326007
1206,1.443296703296703
1207,1.4586080586080585
1208,1.4876190476190474
1209,1.5005128205128204
1210,1.5013186813186812
1211,1.519047619047619
1212,1.527106227106227
1213,1.5238827838827838
1214,1.527106227106227
1215,1.5327472527472525
1216,1.5198534798534797
1217,1.515018315018315
1218,1.4835897435897434
1219,1.4706959706959708
1220,1.443296703296703
1221,1.4295970695970694
1222,1.402197802197802
1223,1.3876923076923076
1224,1.3562637362637362
1225,1.3425641025641024
1226,1.3216117216117216
1227,1.3167765567765568
1228,1.2958241758241758
1229,1.2974358974358975
1230,1.2869597069597067
1231,1.278095238095238
1232,1.2756776556776557
1233,1.2845421245421245
1234,1.2837362637362637
1235,1.2885714285714285
1236,1.2974358974358975
1237,1.2998534798534798
1238,1.2998534798534798
1239,1.2998534798534798
1240,1.3038827838827838
1241,1.323223443223443
1242,1.3248351648351648
1243,1.3272527472527471
1244,1.3433699633699632
1245,1.3627106227106225
1246,1.3675457875457875
1247,1.3917216117216116
1248,1.4005860805860806
1249,1.415091575091575
1250,1.4215384615384614
1251,1.4368498168498167
1252,1.4489377289377288
1253,1.4537728937728938
1254,1.4594139194139193
1255,1.472307692307692
1256,1.465054945054945
1257,1.4537728937728938
1258,1.469084249084249
1259,1.461025641025641
1260,1.4634432234432233
1261,1.4505494505494505
1262,1.452161172161172
1263,1.436043956043956
1264,1.427179487179487
1265,1.419120879120879
1266,1.411062271062271
1267,1.4078388278388276
1268,1.4134798534798534
1269,1.3884981684981683
1270,1.3788278388278385
1271,1.3828571428571428
1272,1.3747985347985345
1273,1.3554578754578752
1274,1.365934065934066
