indice,voltaje
0,1.722930402930403
1,1.7334065934065932
2,1.7398534798534797
3,1.7446886446886447
4,1.747912087912088
5,1.7567765567765568
6,1.7575824175824175
7,1.7624175824175823
8,1.7616117216117215
9,1.7616117216117215
10,1.759194139194139
11,1.7567765567765568
12,1.751135531135531
13,1.743076923076923
14,1.7374358974358972
15,1.722124542124542
16,1.7213186813186812
17,1.7124542124542124
18,1.7035897435897436
19,1.6995604395604396
20,1.6931135531135528
21,1.6842490842490843
22,1.6818315018315018
23,1.6761904761904762
24,1.6721611721611722
25,1.6721611721611722
26,1.6778021978021977
27,1.6737728937728937
28,1.6761904761904762
29,1.6761904761904762
30,1.6915018315018315
31,1.6834432234432235
32,1.6858608058608058
33,1.6915018315018315
34,1.6955311355311355
35,1.6923076923076923
36,1.7084249084249084
37,1.7124542124542124
38,1.7148717948717949
39,1.7253479853479852
40,1.7237362637362637
41,1.722930402930403
42,1.726959706959707
43,1.7293772893772892
44,1.726153846153846
45,1.7245421245421246
46,1.7189010989010989
47,1.7197069597069596
48,1.7068131868131868
49,1.705201465201465
50,1.6979487179487178
51,1.697142857142857
52,1.6890842490842488
53,1.6826373626373625
54,1.6786080586080585
55,1.6802197802197802
56,1.6705494505494505
57,1.6737728937728937
58,1.6705494505494505
59,1.6729670329670328
60,1.6705494505494505
61,1.6713553113553112
62,1.6753846153846153
63,1.6769963369963368
64,1.6826373626373625
65,1.6874725274725275
66,1.6890842490842488
67,1.6963369963369963
68,1.7003663003663003
69,1.709230769230769
70,1.7108424908424908
71,1.7172893772893771
72,1.7213186813186812
73,1.7277655677655677
74,1.7277655677655677
75,1.7317948717948717
76,1.7317948717948717
77,1.735018315018315
78,1.7277655677655677
79,1.726959706959707
80,1.7189010989010989
81,1.7277655677655677
82,1.7189010989010989
83,1.7172893772893771
84,1.7148717948717949
85,1.7124542124542124
86,1.7084249084249084
87,1.7019780219780218
88,1.6955311355311355
89,1.6923076923076923
90,1.6939194139194138
91,1.6882783882783883
92,1.6915018315018315
93,1.6874725274725275
94,1.6850549450549448
95,1.6882783882783883
96,1.6939194139194138
97,1.6931135531135528
98,1.6947252747252746
99,1.6979487179487178
100,1.697142857142857
101,1.7027838827838826
102,1.7060073260073259
103,1.7043956043956043
104,1.7068131868131868
105,1.7060073260073259
106,1.7003663003663003
107,1.7027838827838826
108,1.697142857142857
109,1.7019780219780218
110,1.6955311355311355
111,1.6947252747252746
112,1.6915018315018315
113,1.6931135531135528
114,1.6906959706959706
115,1.6898901098901098
116,1.6769963369963368
117,1.6842490842490843
118,1.6834432234432235
119,1.6826373626373625
120,1.6794139194139193
121,1.6778021978021977
122,1.6745787545787545
123,1.6802197802197802
124,1.6778021978021977
125,1.6737728937728937
126,1.6794139194139193
127,1.6939194139194138
128,1.6882783882783883
129,1.6995604395604396
130,1.7019780219780218
131,1.7116483516483516
132,1.7100366300366299
133,1.7148717948717949
134,1.7189010989010989
135,1.730989010989011
136,1.7317948717948717
137,1.7326007326007327
138,1.7358241758241757
139,1.7358241758241757
140,1.7406593406593407
141,1.7382417582417582
142,1.7342124542124542
143,1.7366300366300367
144,1.7293772893772892
145,1.7317948717948717
146,1.7213186813186812
147,1.7213186813186812
148,1.7148717948717949
149,1.7148717948717949
150,1.7060073260073259
151,1.7027838827838826
152,1.6931135531135528
153,1.6906959706959706
154,1.6858608058608058
155,1.6882783882783883
156,1.6802197802197802
157,1.6890842490842488
158,1.6826373626373625
159,1.6882783882783883
160,1.6858608058608058
161,1.6963369963369963
162,1.6947252747252746
163,1.7027838827838826
164,1.7019780219780218
165,1.7043956043956043
166,1.7108424908424908
167,1.7197069597069596
168,1.7197069597069596
169,1.7277655677655677
170,1.726153846153846
171,1.7317948717948717
172,1.7366300366300367
173,1.739047619047619
174,1.7398534798534797
175,1.7374358974358972
176,1.735018315018315
177,1.735018315018315
178,1.7342124542124542
179,1.73018315018315
180,1.7277655677655677
181,1.722124542124542
182,1.7237362637362637
183,1.7140659340659339
184,1.7084249084249084
185,1.7068131868131868
186,1.7019780219780218
187,1.6963369963369963
188,1.6923076923076923
189,1.6890842490842488
190,1.6818315018315018
191,1.6826373626373625
192,1.6834432234432235
193,1.6915018315018315
194,1.6850549450549448
195,1.6842490842490843
196,1.6810256410256408
197,1.6890842490842488
198,1.6931135531135528
199,1.6947252747252746
200,1.6987545787545786
201,1.7043956043956043
202,1.7076190476190476
203,1.7068131868131868
204,1.7132600732600731
205,1.718095238095238
206,1.7148717948717949
207,1.7205128205128206
208,1.7197069597069596
209,1.7172893772893771
210,1.7164835164835164
211,1.7197069597069596
212,1.7116483516483516
213,1.7084249084249084
214,1.705201465201465
215,1.7035897435897436
216,1.7019780219780218
217,1.6931135531135528
218,1.6915018315018315
219,1.6842490842490843
220,1.6834432234432235
221,1.6794139194139193
222,1.6818315018315018
223,1.6794139194139193
224,1.6729670329670328
225,1.6786080586080585
226,1.6802197802197802
227,1.6826373626373625
228,1.6802197802197802
229,1.6858608058608058
230,1.6834432234432235
231,1.6906959706959706
232,1.697142857142857
233,1.7035897435897436
234,1.7068131868131868
235,1.7100366300366299
236,1.7172893772893771
237,1.7164835164835164
238,1.722930402930403
239,1.7189010989010989
240,1.7237362637362637
241,1.7245421245421246
242,1.722930402930403
243,1.7189010989010989
244,1.7197069597069596
245,1.7132600732600731
246,1.7100366300366299
247,1.7068131868131868
248,1.7003663003663003
249,1.6987545787545786
250,1.6923076923076923
251,1.6882783882783883
252,1.6842490842490843
253,1.6786080586080585
254,1.6729670329670328
255,1.6761904761904762
256,1.6721611721611722
257,1.6697435897435897
258,1.6721611721611722
259,1.6729670329670328
260,1.6745787545787545
261,1.6778021978021977
262,1.6794139194139193
263,1.6874725274725275
264,1.6931135531135528
265,1.6995604395604396
266,1.705201465201465
267,1.7084249084249084
268,1.7140659340659339
269,1.718095238095238
270,1.7205128205128206
271,1.7293772893772892
272,1.7285714285714286
273,1.73018315018315
274,1.7326007326007327
275,1.730989010989011
276,1.730989010989011
277,1.7293772893772892
278,1.7277655677655677
279,1.7237362637362637
280,1.7197069597069596
281,1.718095238095238
282,1.709230769230769
283,1.7076190476190476
284,1.7019780219780218
285,1.6995604395604396
286,1.6979487179487178
287,1.6955311355311355
288,1.6890842490842488
289,1.6898901098901098
290,1.6906959706959706
291,1.6931135531135528
292,1.6890842490842488
293,1.6955311355311355
294,1.6939194139194138
295,1.6987545787545786
296,1.701172161172161
297,1.705201465201465
298,1.7076190476190476
299,1.7116483516483516
300,1.7197069597069596
301,1.7245421245421246
302,1.7253479853479852
303,1.7326007326007327
304,1.7342124542124542
305,1.7398534798534797
306,1.743076923076923
307,1.7406593406593407
308,1.743882783882784
309,1.7463003663003662
310,1.7382417582417582
311,1.7358241758241757
312,1.7342124542124542
313,1.7342124542124542
314,1.7285714285714286
315,1.7237362637362637
316,1.7172893772893771
317,1.7108424908424908
318,1.709230769230769
