indice,voltaje
835,1.469084249084249
836,1.476336996336996
837,1.4843956043956044
838,1.4964835164835164
839,1.510989010989011
840,1.527106227106227
841,1.5456410256410256
842,1.5657875457875456
843,1.5875457875457875
844,1.6084981684981683
845,1.6286446886446884
846,1.6487912087912087
847,1.6697435897435897
848,1.6874725274725275
849,1.7043956043956043
850,1.7197069597069596
851,1.7317948717948717
852,1.7422710622710622
853,1.747106227106227
854,1.7503296703296702
855,1.7495238095238093
856,1.747912087912088
857,1.7454945054945052
858,1.7414652014652012
859,1.7317948717948717
860,1.722930402930403
861,1.7124542124542124
862,1.6995604395604396
863,1.6882783882783883
864,1.6705494505494505
865,1.6616849816849815
866,1.6495970695970694
867,1.6383150183150181
868,1.627032967032967
869,1.6165567765567763
870,1.606080586080586
871,1.5964102564102562
872,1.5875457875457875
873,1.5778754578754577
874,1.5722344322344322
875,1.5673992673992674
876,1.5649816849816849
877,1.5625641025641026
878,1.564175824175824
879,1.5673992673992674
880,1.5706227106227106
881,1.5746520146520147
882,1.5802930402930402
883,1.5875457875457875
884,1.593186813186813
885,1.6004395604395603
886,1.61010989010989
887,1.618168498168498
888,1.6254212454212453
889,1.6326739926739926
890,1.6375091575091574
891,1.6407326007326006
892,1.6294505494505493
893,1.6423443223443221
894,1.6423443223443221
895,1.6383150183150181
896,1.6358974358974359
897,1.6326739926739926
898,1.6294505494505493
899,1.6254212454212453
900,1.6213919413919413
901,1.618974358974359
902,1.6149450549450548
903,1.6125274725274723
904,1.6109157509157508
905,1.6076923076923078
906,1.6084981684981683
907,1.606080586080586
908,1.6044688644688643
909,1.602051282051282
910,1.597216117216117
911,1.597216117216117
912,1.5915750915750915
913,1.589157509157509
914,1.5883516483516482
915,1.5883516483516482
916,1.5883516483516482
917,1.5923809523809522
918,1.598021978021978
919,1.6044688644688643
920,1.6117216117216118
921,1.6213919413919413
922,1.6294505494505493
923,1.6367032967032966
924,1.6455677655677654
925,1.6536263736263734
926,1.6592673992673992
927,1.6649084249084247
928,1.6681318681318682
929,1.6665201465201465
930,1.6657142857142855
931,1.6624908424908424
932,1.6584615384615384
933,1.6536263736263734
934,1.652014652014652
935,1.6399267399267399
936,1.631062271062271
937,1.6205860805860803
938,1.6093040293040293
939,1.5964102564102562
940,1.5835164835164834
941,1.5698168498168497
942,1.5569230769230769
943,1.5448351648351648
944,1.5351648351648353
945,1.5279120879120878
946,1.523076923076923
947,1.5222710622710622
948,1.523076923076923
949,1.5238827838827838
950,1.531135531135531
951,1.5399999999999998
952,1.5528937728937728
953,1.5649816849816849
954,1.5802930402930402
955,1.598021978021978
956,1.6133333333333333
957,1.6294505494505493
958,1.6463736263736264
959,1.6641025641025642
960,1.6769963369963368
961,1.6939194139194138
962,1.7100366300366299
963,1.722930402930403
964,1.7342124542124542
965,1.7406593406593407
966,1.7495238095238093
967,1.7535531135531133
968,1.755970695970696
969,1.7567765567765568
970,1.7495238095238093
971,1.747912087912088
972,1.7406593406593407
973,1.7326007326007327
974,1.7277655677655677
975,1.722930402930403
976,1.722124542124542
977,1.722124542124542
978,1.7245421245421246
979,1.73018315018315
980,1.7358241758241757
981,1.743076923076923
982,1.7535531135531133
983,1.7608058608058608
984,1.768058608058608
985,1.7745054945054943
986,1.776117216117216
987,1.772087912087912
988,1.768058608058608
989,1.7567765567765568
990,1.743882783882784
991,1.7293772893772892
992,1.7116483516483516
993,1.6906959706959706
994,1.6665201465201465
995,1.6399267399267399
996,1.6125274725274723
997,1.585128205128205
998,1.5577289377289376
999,1.5238827838827838
1000,1.4972893772893772
1001,1.468278388278388
1002,1.4449084249084247
1003,1.423956043956044
1004,1.4094505494505494
1005,1.398168498168498
1006,1.3707692307692305
1007,1.3812454212454213
1008,1.3715750915750915
1009,1.3707692307692305
1010,1.36996336996337
1011,1.3731868131868132
1012,1.3788278388278385
1013,1.3844688644688643
1014,1.3949450549450548
1015,1.4046153846153846
1016,1.415091575091575
1017,1.427179487179487
1018,1.44007326007326
1019,1.4545787545787545
1020,1.469084249084249
1021,1.4819780219780219
1022,1.4980952380952381
1023,1.5126007326007325
1024,1.527106227106227
1025,1.5408058608058606
1026,1.5553113553113553
1027,1.568205128205128
1028,1.5802930402930402
1029,1.5923809523809522
1030,1.6028571428571428
1031,1.6109157509157508
1032,1.6205860805860803
1033,1.6278388278388278
1034,1.6342857142857141
1035,1.6367032967032966
1036,1.6391208791208791
1037,1.6399267399267399
1038,1.6391208791208791
1039,1.6358974358974359
1040,1.6318681318681318
1041,1.626227106227106
1042,1.6197802197802198
1043,1.6133333333333333
1044,1.606080586080586
1045,1.598021978021978
1046,1.5923809523809522
1047,1.5802930402930402
1048,1.5706227106227106
1049,1.5609523809523809
1050,1.5512820512820513
1051,1.5440293040293038
1052,1.5375824175824175
1053,1.5295238095238095
1054,1.5246886446886445
1055,1.519047619047619
1056,1.5142124542124542
